id,proyecto,organizacion,persona,fondo,linea,monto,anio,comuna,comuna_nombre,provincia,disciplina,descripcion,resultado,folio,compania,compania_nombre,fuentes,estado,fecha_descubrimiento,fecha_ultima_verificacion,duplicado_de,contradicciones,notas
FIN-0249,"Trashumantes, en la búsqueda de nuevos caminos creativos",NO ENCONTRADO,Carlos Andrés Muñoz Rivera,Fondo de Artes Escénicas,Residencias de creación,9815578,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,749091,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Carlos Andrés Muñoz Rivera. Página 14 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0250,"Máquina, de gloria y olvido",NO ENCONTRADO,Marco Ignacio Orellana Pavez,Fondo de Artes Escénicas,Danza,17539359,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,757547,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Marco Ignacio Orellana Pavez. Página 15 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0251,La Invivible,NO ENCONTRADO,Franco Ignacio Oviedo Maldonado,Fondo de Artes Escénicas,Danza,25337357,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,754903,NO ENCONTRADO,NO ENCONTRADO,FUE-0098 | FUE-0117 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,persona: 'Franco Ignacio Oviedo Maldonado' vs 'Josefina Díaz Honores'; linea: 'Danza' vs 'Composición coreográfica'; monto: '25337357' vs '3500000'; anio: '2025' vs '2023'; folio: '754903' vs '681129'; linea: 'Danza' vs 'Composición Escénica/Composición Coreográfica'; monto: '25337357' vs '3400000'; anio: '2025' vs '2022'; folio: '754903' vs '639823',Responsable según nómina: Franco Ignacio Oviedo Maldonado. Página 15 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Josefina Díaz Honores. Página 18 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Josefina Díaz Honores. Página 13 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Franco Ignacio Oviedo Maldonado. Página 15 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Josefina Díaz Honores. Página 18 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Josefina Díaz Honores. Página 13 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0252,HUACA - Cartografía danzada de un territorio -,NO ENCONTRADO,Laura Cristina Corona Espinoza,Fondo de Artes Escénicas,Danza,14777309,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,754595,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Laura Cristina Corona Espinoza. Página 15 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0253,"Creación y Producción de la obra de danza contemporánea ""La Última Danza de La Pincoya""",NO ENCONTRADO,Valentina Michelle Orellana Reyes,Fondo de Artes Escénicas,Danza,29969985,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,769349,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Valentina Michelle Orellana Reyes. Página 16 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0254,Acción/Nebulosa: Laboratorio de investigación performativa antifascista - colectivo LASTESIS,NO ENCONTRADO,Sibila Sotomayor Van Rysseghem,Fondo de Artes Escénicas,Interdisciplinar,24988886,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,761737,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Sibila Sotomayor Van Rysseghem. Página 17 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0255,"""No me nombren a mi sola""",NO ENCONTRADO,Pascuala Ilabaca Argandoña,Fondo de Artes Escénicas,Interdisciplinar,18151686,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,766863,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Pascuala Ilabaca Argandoña. Página 17 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0256,Contrahílo - mujeres que tejen en el aire,NO ENCONTRADO,Juliana da Silva Martins,Fondo de Artes Escénicas,Interdisciplinar,17169334,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,750876,NO ENCONTRADO,NO ENCONTRADO,FUE-0098 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,linea: 'Interdisciplinar' vs 'Residencias de Creación'; monto: '17169334' vs '7134634'; anio: '2025' vs '2022'; folio: '750876' vs '638411',Responsable según nómina: Juliana da Silva Martins. Página 17 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0257,"La Nave de los locos, locOnas y Alacalufes. Teatro circo ancestral",NO ENCONTRADO,Oscar Andrés Gonzalez Bosque,Fondo de Artes Escénicas,Interdisciplinar,24889688,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,771794,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Oscar Andrés Gonzalez Bosque. Página 18 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0258,"Azul y el bosque extinto, montaje interdisciplinar para infancias",NO ENCONTRADO,Jacinta María Egaña Kaulen,Fondo de Artes Escénicas,Interdisciplinar,22103804,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,749183,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Jacinta María Egaña Kaulen. Página 18 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0259,Secretos de mujeres,NO ENCONTRADO,Zenith Claudia Navarrete Ruiz,Fondo de Artes Escénicas,Narración oral,9187020,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,757463,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Zenith Claudia Navarrete Ruiz. Página 19 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0260,EL TIEMPO NO ESPERA Monólogos del Adulto Mayor _ Una propuesta de Montaje escénico por Julieta y compañía,NO ENCONTRADO,Julieta Tamara Saavedra Barraza,Fondo de Artes Escénicas,Narración oral,11960648,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,764214,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Julieta Tamara Saavedra Barraza. Página 19 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0261,"Si te lo cuento, ¿lo leerías? Textos clásicos narrados oralmente",NO ENCONTRADO,Carlos Andrés Basualdo Gómez,Fondo de Artes Escénicas,Narración oral,7806062,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,756647,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Carlos Andrés Basualdo Gómez. Página 19 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0262,"“El Trueno de Milén”, una ópera de cámara por la inclusión de la neurodivergencia en las artes escénicas",NO ENCONTRADO,David Gabriel Valdivia Argandoña,Fondo de Artes Escénicas,Ópera,34232334,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,751652,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: David Gabriel Valdivia Argandoña. Página 20 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0263,"Ardid de amor - Una comedia de enredos en el chile colonial, opera de Roberto Puelma",NO ENCONTRADO,Viviana De lourdes Hernandez Silva,Fondo de Artes Escénicas,Ópera,27138128,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,770567,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Viviana De lourdes Hernandez Silva. Página 20 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0264,NINA,NO ENCONTRADO,Maritza Alejandra Farías Cerpa,Fondo de Artes Escénicas,Teatro,29690100,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,755052,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Maritza Alejandra Farías Cerpa. Página 21 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0265,NOSOTRXS,Fundación OANI de Teatro,NO ENCONTRADO,Fondo de Artes Escénicas,Títeres,23953984,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,755266,COMP-0008,Fundación OANI de Teatro,FUE-0098,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Fundación OANI de Teatro. Página 23 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0266,"La Ventana de Eva , espectaculo de teatro objeto",NO ENCONTRADO,Camila Fernanda Pichuante Cruz,Fondo de Artes Escénicas,Títeres,19289236,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,753486,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Camila Fernanda Pichuante Cruz. Página 23 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0267,Actualización y rediseño plataforma digital sobre teatro de Valparaíso www.historiadelteatro envalparaiso.cl,NO ENCONTRADO,Verónica Lucía Sentis Herrmann,Fondo de Artes Escénicas,Única,9640000,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,767107,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Verónica Lucía Sentis Herrmann. Página 24 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0268,Mejoramiento de la Ficha Técnica de la compañía viñamarina Flamenco Triana,NO ENCONTRADO,CentroCultural de Arte Español Flamenco Triana,Fondo de Artes Escénicas,Compañías de las Artes Escénicas,14091860,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,764377,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: CentroCultural de Arte Español Flamenco Triana. Página 25 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0269,Equipamiento escenográfico para el Teatro Municipal de Viña del Mar,MUNICIPALIDAD,NO ENCONTRADO,Fondo de Artes Escénicas,Espacios con Programación Permanente de las Artes Escénicas,13237698,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,771673,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: MUNICIPALIDAD. Página 27 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0270,Nuevo equipamiento para el Teatro Rodolfo Bravo del Centro Cultural Municipal Leopoldo Siva Reynoard de Quillota.,Ilustre de Municipalidad de Quillota,NO ENCONTRADO,Fondo de Artes Escénicas,Espacios con Programación Permanente de las Artes Escénicas,14991800,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,751375,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Ilustre de Municipalidad de Quillota. Página 27 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0271,Centro de Documentación Teatral de Valparaíso: conservación y difusión de archivos de artes escénicas,Universidad de Valparaíso,NO ENCONTRADO,Fondo de Artes Escénicas,Archivos escénicos,11990000,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,772592,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Universidad de Valparaíso. Página 28 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0272,Bertolt Brecht en Chile: una historia de la teoría y la práctica brechtiana 1930-1973,NO ENCONTRADO,Martin Esteban Farias Zuñiga,Fondo de Artes Escénicas,Investigación teórica,14500000,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,760188,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Martin Esteban Farias Zuñiga. Página 30 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0273,Arte + Ciencia: respuestas neurofisiológicas y experiencia subjetiva de estudiantes de teatro,NO ENCONTRADO,Kathleen Whitlock Leaning,Fondo de Artes Escénicas,Investigación teórica,14948150,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,752217,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Kathleen Whitlock Leaning. Página 30 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0274,Escuela de máscara y movimiento para la creación escénica,NO ENCONTRADO,Jacinta María Egaña Kaulen,Fondo de Artes Escénicas,Profesionalización del sector,6539129,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,749181,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Jacinta María Egaña Kaulen. Página 30 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0275,Formación Lambesur,NO ENCONTRADO,Sebastián Fernando Farah Rodríguez,Fondo de Artes Escénicas,Profesionalización del sector,9310000,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,764407,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Sebastián Fernando Farah Rodríguez. Página 31 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0276,Valparaíso como documento: 2° versión de seminarios de especialización y reflexión crítica de teatro documental,NO ENCONTRADO,Cristian Antonio González Rivera,Fondo de Artes Escénicas,Profesionalización del sector,8775945,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,750732,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Cristian Antonio González Rivera. Página 33 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0277,"PortaDanza, haciendo tribu con mujeres y bebés danzantes. Fortaleciendo la comunidad a través de la Danza y el Porteo.",NO ENCONTRADO,Catalina Andrea Tapia Vargas,Fondo de Artes Escénicas,Públicos y comunidades,5917684,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,760561,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Catalina Andrea Tapia Vargas. Página 33 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0278,Memorias en escena: Taller de creación de historias por medio de la animación de objetos y la narración oral,NO ENCONTRADO,Sandra Carola Lema Ruiz,Fondo de Artes Escénicas,Públicos y comunidades,5782763,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,765774,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Sandra Carola Lema Ruiz. Página 35 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0279,Taller de teatro para personas trans en Valparaíso y Quillota,NO ENCONTRADO,Francisca Belén Zaldívar Guzmán Guzmán,Fondo de Artes Escénicas,Públicos y comunidades,5957845,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,758559,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,persona: 'Francisca Belén Zaldívar Guzmán Guzmán' vs 'Francisca Belén Zaldívar Guzmán',Responsable según nómina: Francisca Belén Zaldívar Guzmán Guzmán. Página 35 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0280,EN PRACTICA Festival de Danza Contacto Improvisación Valparaíso/ IV versión,NO ENCONTRADO,María Daniela Villanueva Tolosa,Fondo de Artes Escénicas,Festivales y encuentros nacionales,23385924,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,755458,NO ENCONTRADO,NO ENCONTRADO,FUE-0099,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: María Daniela Villanueva Tolosa. Página 2 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0281,ENOI 2025 - Ópera con Identidad,NO ENCONTRADO,Nicolás Eduardo Vásquez Muñoz,Fondo de Artes Escénicas,Festivales y encuentros nacionales,54818257,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,772390,NO ENCONTRADO,NO ENCONTRADO,FUE-0099,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Nicolás Eduardo Vásquez Muñoz. Página 3 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0282,"Primer Festival de Artes Escénicas , Autocuidado y Salud Mental SIENTO TEATRO",NO ENCONTRADO,Sara Camila Solis Peña,Fondo de Artes Escénicas,Festivales y encuentros regionales,29999983,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,753943,NO ENCONTRADO,NO ENCONTRADO,FUE-0099,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Sara Camila Solis Peña. Página 6 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0283,2° Edición Ciclo de teatro en San Pedro de Putupur,NO ENCONTRADO,Angélica Estefanía Díaz Díaz,Fondo de Artes Escénicas,Festivales y encuentros regionales,14339444,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,754181,NO ENCONTRADO,NO ENCONTRADO,FUE-0099,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,persona: 'Angélica Estefanía Díaz Díaz' vs 'Angélica Estefanía Díaz',Responsable según nómina: Angélica Estefanía Díaz Díaz. Página 6 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0284,Finalización de Maestría en Teatro y Artes Performáticas en la Universidad de las Artes,NO ENCONTRADO,Carina Victoria Aspillaga Bórquez,Fondo de Artes Escénicas,"Magíster, Máster y Maestrías",4865180,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,748919,NO ENCONTRADO,NO ENCONTRADO,FUE-0099,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Carina Victoria Aspillaga Bórquez. Página 7 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0285,Continuidad de Estudios en el Programa Magíster en Prácticas Coreográficas de la Universidad de Chile,NO ENCONTRADO,Mayra Belén Eltit Fuentes,Fondo de Artes Escénicas,"Magíster, Máster y Maestrías",5617516,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,768064,NO ENCONTRADO,NO ENCONTRADO,FUE-0099,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Mayra Belén Eltit Fuentes. Página 8 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0286,Teatro e identidad territorial del Valle del Aconcagua,NO ENCONTRADO,Camille Paola Aracena Maureira,Fondo de Artes Escénicas,"Magíster, Máster y Maestrías",17999926,2025,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,750005,NO ENCONTRADO,NO ENCONTRADO,FUE-0099,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Camille Paola Aracena Maureira. Página 9 del PDF. Comuna no indicada en la nómina (solo región).
