id,nombre,roles,companias,companias_nombre,comuna,comuna_nombre,provincia,obras_dirigidas,obras_dirigidas_nombre,formacion,trayectoria,instagram,web,fuentes,estado,fecha_descubrimiento,fecha_ultima_verificacion,duplicado_de,contradicciones,notas
PER-0195,Danilo Patricio Llanos Quezada,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «""FIN; último episodio Trilogía de la Catástrofe""» (Fondo de Artes Escénicas 2022, Trayectoria/Teatro). Comuna no indicada en la nómina (solo región)."
PER-0196,Enrique Alejandro Saldes Aliaga,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «LA CASA TRANSPARENTE (O LOS SUEÑOS DEL HABITANTE)» (Fondo de Artes Escénicas 2022, Trayectoria/Danza). Comuna no indicada en la nómina (solo región)."
PER-0197,Vanesa Andrea Torres Pita,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Actos Impuros: Proyecto interdisciplinar a partir de la obra de Pier Paolo Pasolini, en el año de su centenario.» (Fondo de Artes Escénicas 2022, Trayectoria/ Interdisciplinar). Comuna no indicada en la nómina (solo región)."
PER-0198,Camila Cristina Landon Vío,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «desHIELO» (Fondo de Artes Escénicas 2022, Trayectoria/ Interdisciplinar). Comuna no indicada en la nómina (solo región)."
PER-0199,Myriam Elizabeth Chavez Gonzalez,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Únete al Baile! (...de las que sobran) Transdisciplinas para la Libertad.» (Fondo de Artes Escénicas 2022, Trayectoria/ Interdisciplinar). Comuna no indicada en la nómina (solo región)."
PER-0200,Abril Alejandra Sandoval Espinoza,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «La infancia es la casa que habitaremos para siempre.» (Fondo de Artes Escénicas 2022, Producción de Montajes Escénicos). Comuna no indicada en la nómina (solo región)."
PER-0201,Christian David Oyarzún Navarrete,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Remontaje Mujer de Preñez Húngara 2022» (Fondo de Artes Escénicas 2022, Remontajes Escénicos). Comuna no indicada en la nómina (solo región)."
PER-0202,María Angélica Luzzi Olsen,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Remontaje Obra de Teatro EL ABISMO DE LOS PÁJAROS» (Fondo de Artes Escénicas 2022, Remontajes Escénicos). Comuna no indicada en la nómina (solo región)."
PER-0203,Jorge Antonio Espinoza Galindo,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Primer Programa Anual de Formación Regional en Diseño Escénico para la Macro Zona Centro» (Fondo de Artes Escénicas 2022, Profesionalización del Sector). Comuna no indicada en la nómina (solo región)."
PER-0204,Elena Lucas Acero,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «FAM Formación en Artes del Movimiento I Edición La anormalidad de los anormales» (Fondo de Artes Escénicas 2022, Profesionalización del Sector). Comuna no indicada en la nómina (solo región)."
PER-0205,Romina Andrea Simon Gómez,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «VOCES DOCENTES: Programa formación vocal técnica y expresiva para educadoras y educadores de párvulos» (Fondo de Artes Escénicas 2022, Públicos y Comunidades). Comuna no indicada en la nómina (solo región)."
PER-0206,Daniela Ida Álvarez López,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «ENTRAR EN LA DANZA - Programa de Corredor Danza Valparaíso para la formación y sensibilización de públicos en danza contemporánea.» (Fondo de Artes Escénicas 2022, Públicos y Comunidades). Comuna no indicada en la nómina (solo región)."
PER-0207,constanza paz castillo montroni,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Taller virtual de arte teatral para personas mayores. Juego teatral digital 60+.» (Fondo de Artes Escénicas 2022, Públicos y Comunidades). Comuna no indicada en la nómina (solo región)."
PER-0208,Ricardo adrian Delgado Celis,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Taller de Tango Terapia» (Fondo de Artes Escénicas 2022, Públicos y Comunidades). Comuna no indicada en la nómina (solo región)."
PER-0209,Vanessa Francisca Salas Pando,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Memoria y Territorio: Teatro autobiográfico para adultos mayores en Villa Alemana» (Fondo de Artes Escénicas 2022, Públicos y Comunidades). Comuna no indicada en la nómina (solo región)."
PER-0210,Amanda Adelaida Borgoño Infante,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Primer Festival de Dramaturgia de Mujeres Porteñas ¡DEJA TU DRAMA VOLAR! Mujeres Creando Teatro, Valparaíso 2022» (Fondo de Artes Escénicas 2022, Festivales y Encuentros Regionales). Comuna no indicada en la nómina (solo región)."
PER-0211,Mariela Soledad Laterra,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «ENCUENTRO LABORATORIOS ESCÉNICOS VALPARAÍSO» (Fondo de Artes Escénicas 2022, Festivales y Encuentros Regionales). Comuna no indicada en la nómina (solo región)."
PER-0212,El Pueblo de Piuretlandia,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Primer Encuentro de Artes Escénicas e Inclusión Inversa de Valparaíso - Chile 2022» (Fondo de Artes Escénicas 2022, Festivales y Encuentros Regionales). Comuna no indicada en la nómina (solo región)."
PER-0213,Claudio Omar Rodríguez Espinoza,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «GÓMEZ de Diamela Eltit en Gira por Colombia» (Fondo de Artes Escénicas 2022, Circulación de Montajes Escénicos - Formato Grupal (3 o más participantes) - Presencial). Comuna no indicada en la nómina (solo región)."
PER-0214,Camila Antonia Guggiana Stuparich,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Hijo Pródigo en Buenos Aires» (Fondo de Artes Escénicas 2022, Circulación de Montajes Escénicos - Formato Grupal (3 o más participantes) - Presencial). Comuna no indicada en la nómina (solo región)."
PER-0215,Zimri Bani Orellana Rojas,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Creación performática y soluciones de accesibilidad para las artes vivas: Residencia Internacional de Otro Cuerpo en Guadalajara México» (Fondo de Artes Escénicas 2022, Participación en Instancias Internacionales - Formato Grupal (3 o más participantes) - Presencial). Comuna no indicada en la nómina (solo región)."
PER-0216,Andrés del Bosque,Director/a,COMP-0075,Circo Ancestral,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Figura como Oscar Andrés González Bosque en la nómina 2025 ('La Nave de los locos, locOnas y Alacalufes'); la prensa lo nombra Andrés Del Bosque como director de Circo Ancestral."
PER-0217,Ingrid Flores Mondaca,Director/a,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,OBR-0045,Más allá de las ruinas,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0098 | FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0218,Diamela Eltit (texto),Dramaturgo/a,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0219,Myriam Espinoza Vergara,Actor/actriz | Director/a,NO ENCONTRADO,NO ENCONTRADO,valparaiso,Valparaíso,valparaiso,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,"Actriz y directora porteña con 50 años dedicados al teatro social en Valparaíso, según el proyecto de archivos escénicos de la Universidad de Valparaíso (Fondo de Artes Escénicas 2023).",NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0220,Verónica Sentis Herrmann,Investigador/a | Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,Investigadora teatral; responsable de la plataforma historiadelteatroenvalparaiso.cl (actualización 2025) y de la investigación 'Descorriendo tupidos velos: cartografía teatral de directoras porteñas en el siglo XXI' (2022).,NO ENCONTRADO,https://historiadelteatroenvalparaiso.cl/,FUE-0098 | FUE-0124 | FUE-0135,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Actualización y rediseño plataforma digital sobre teatro de Valparaíso www.historiadelteatro envalparaiso.cl» (Fondo de Artes Escénicas 2025, Única). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Descorriendo tupidos velos: cartografía teatral de directoras porteñas en el siglo XXI» (Fondo de Artes Escénicas 2022, Investigación Teórica). Comuna no indicada en la nómina (solo región)."
PER-0221,Gabriel Contreras Hernández,Responsable de proyecto (Fondos Cultura),COMP-0040,Astillero Teatro,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0109,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable de 'La memoria de los sésiles' (2023) y su circulación internacional con Astillero Teatro (2024). Responsable del proyecto «Circulación Internacional La memoria de los sésiles, Astillero Teatro 2024.» (Fondo de Artes Escénicas 2024, Circulación Internacional). Comuna no indicada en la nómina (solo región). Responsable del proyecto «La memoria de los sésiles» (Fondo de Artes Escénicas 2023, Teatro). Comuna no indicada en la nómina (solo región)."
PER-0222,Zenith Navarrete Ruiz,Narrador/a oral,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124 | FUE-0109 | FUE-0098 | FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Figura como Zenith Claudia Navarrete Ruiz: 'Memorias en tren' (2022, 2024, 2026), 'Secretos de mujeres' (2025), 'Cuéntame de Valparaíso Bohemio' (2026), técnicas teatrales para la narración oral escénica (2024)."
PER-0223,Sebastián Ayala Alveal,Dramaturgo/a | Responsable de proyecto (Fondos Cultura),COMP-0080,Compañía Teatro a la Deriva,valparaiso,Valparaíso,valparaiso,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0120 | FUE-0124,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Figura como Sebastián Eduardo Ayala Alveal: dramaturgia 'El beso de amor eterno' (2023), intercambio Teatro a la Deriva–Barcelona (2023), circulación 'El fuego que llevamos dentro' (2022)."
PER-0224,Diego Chamorro Ramírez,Responsable de proyecto (Fondos Cultura),COMP-0006,Compañía de Teatro La Lancha,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0098,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Figura como Diego Sebastián Chamorro Ramírez: 'Gira de Llo Lle We' (2023) y 'Huidobro Viene Navegando + Registro' (2025).
PER-0225,Carlos Muñoz Rivera,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Figura como Carlos Andrés Muñoz Rivera: residencia 'Trashumantes, en la búsqueda de nuevos caminos creativos' (2025, folio 749091, $9.815.578)."
PER-0226,Bárbara Pestan,Director/a,COMP-0100,Abisal,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0144 | FUE-0145,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0227,Horacio Videla,Director/a,COMP-0108,Teatro Profesional Onirus,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0158,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0228,Ivo Herrera,Director/a | Dramaturgo/a,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,OBR-0101,El motín contra Portales,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0159,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0229,Gonzalo Pinto,Director/a,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,OBR-0103,El Invitado,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0161,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0230,Alonso Machuca,Diseñador/a escénico,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0159,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Diseño integral de 'El motín contra Portales' (2025).
PER-0231,Pablo Valencia,Docente de voz escénica,NO ENCONTRADO,NO ENCONTRADO,quillota,Quillota,quillota,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0160,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Dirigió el seminario 'Voz para la escena teatral' del Taller Municipal de Teatro de Quillota (septiembre de 2025).
PER-0232,Diego Belmar,Director/a,COMP-0050,Colectivo interdisciplinario Musgo,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0167 | FUE-0063,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Dirigió 'Voces por la memoria' (Festival Litoral Teatral 2024).
PER-0233,Nina Legrand,Director/a | Titiritero/a | Narrador/a oral | Arteterapeuta comunitaria,COMP-0086,Nina Títeres y Cuentacuentos,san-felipe,San Felipe,san-felipe-de-aconcagua,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,"'Ninatitiricuenta': titiritera, cuentacuentos y arteterapeuta comunitaria con más de dos décadas de trabajo en el Valle del Aconcagua; títeres tipo muppet, teatro de objetos, máscaras y lambe lambe; talleres y mediación lectora en escuelas y comunidades.",NO ENCONTRADO,NO ENCONTRADO,FUE-0169,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0234,Felipe Zambrano Miguieles,Director/a | Dramaturgo/a,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,OBR-0114,Historia de amor para un alma vieja,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0167 | FUE-0179,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0235,Gustavo Meza,Director/a,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,OBR-0116,La Reina Isabel cantaba rancheras,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0063,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0236,Julieta Saavedra,Director/a | Dramaturgo/a | Actor/actriz | Narrador/a oral,COMP-0076,Julieta y Compañía,villa-alemana,Villa Alemana,marga-marga,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,"Dramaturga y narradora residente en Villa Alemana; conduce el taller 'Cuentos que nacen del alma' con personas mayores de la Provincia de Marga Marga; 'El tiempo no espera' (2025) es su primera obra de gran formato, financiada por el Fondo de Artes Escénicas 2025.",NO ENCONTRADO,NO ENCONTRADO,FUE-0171 | FUE-0172,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0237,Juan Toro,Director/a,COMP-0123,Taller de Teatro Municipal de Quillota (Talymel),quillota,Quillota,quillota,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0174,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0238,Pita Torres,Director/a,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,OBR-0128,Desentierren a los vivos,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0175,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0239,Gabriela Fernández Chan,Actor/actriz | Director/a,COMP-0076,Julieta y Compañía,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0171,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Actriz y directora de teatro peruana; elenco de 'El tiempo no espera' (2025). Figura como Gabriela Natalia Fernández Chang en nóminas de Fondos Cultura (narración oral).
PER-0240,Natalia Zúñiga,Actor/actriz,COMP-0018,Teatro Ánima,quillota,Quillota,quillota,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0174,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Integrante de Teatro Ánima según Ivo Herrera (2019).
PER-0241,Rodolfo Bravo,Actor/actriz | Docente de teatro,NO ENCONTRADO,NO ENCONTRADO,quillota,Quillota,quillota,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,Actor y profesor formador quillotano (años 1920–2001) según Ivo Herrera; el teatro del Centro Cultural Leopoldo Silva Reynoard lleva su nombre.,NO ENCONTRADO,NO ENCONTRADO,FUE-0174,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO
PER-0242,Rodolfo Godoy,Docente de teatro,NO ENCONTRADO,NO ENCONTRADO,quillota,Quillota,quillota,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0174,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Profesor del taller de teatro del Colegio Nuestra Señora del Huerto desde los años 60 (Ivo Herrera, 2019)."
PER-0243,Carolina Cifras,Coreógrafo/a | Bailarín/a,NO ENCONTRADO,NO ENCONTRADO,limache,Limache,marga-marga,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0175,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Artista de danza de Limache; 'FUSIS' en el Mes del Teatro 2022.
